Row ID,Category,Sub-Category,Product Name
1371,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2"
1372,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
1373,Office Supplies,Labels,Avery 490
1374,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
1375,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
1376,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum
1377,Office Supplies,Paper,Xerox 1934
1378,Office Supplies,Art,Newell 329
1379,Technology,Phones,Panasonic KX T7731-B Digital phone
1380,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
1381,Office Supplies,Binders,Ibico Standard Transparent Covers
1382,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
1383,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
1384,Office Supplies,Paper,White Computer Printout Paper by Universal
1385,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
1386,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black"
1387,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
1388,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
1389,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C
1390,Technology,Phones,Aastra 57i VoIP phone
1391,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
1392,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black"
1393,Office Supplies,Paper,Xerox 1943
1394,Office Supplies,Art,4009 Highlighters by Sanford
1395,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
1396,Furniture,Tables,Hon 61000 Series Interactive Training Tables
1397,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
1398,Office Supplies,Paper,Xerox 196
1399,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
1400,Office Supplies,Paper,Xerox 217
1401,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
1402,Office Supplies,Envelopes,Airmail Envelopes
1403,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
1404,Office Supplies,Paper,Xerox 189
1405,Office Supplies,Supplies,Martin-Yale Premier Letter Opener
1406,Furniture,Tables,KI Adjustable-Height Table
1407,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
1408,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
1409,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
1410,Furniture,Tables,Bevis Boat-Shaped Conference Table
1411,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
1412,Furniture,Chairs,Hon GuestStacker Chair
1413,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
1414,Office Supplies,Binders,GBC Recycled Regency Composition Covers
1415,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display
1416,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
1417,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
1418,Technology,Accessories,Hypercom P1300 Pinpad
1419,Furniture,Furnishings,Longer-Life Soft White Bulbs
1420,Office Supplies,Paper,Petty Cash Envelope
1421,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
1422,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
1423,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder'
1424,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
1425,Technology,Phones,Samsung Rugby III
1426,Office Supplies,Storage,SAFCO Boltless Steel Shelving
1427,Office Supplies,Binders,Prestige Round Ring Binders
1428,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
1429,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
1430,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
1431,Technology,Phones,Motorola L804
1432,Office Supplies,Binders,Canvas Sectional Post Binders
1433,Office Supplies,Supplies,Acme Stainless Steel Office Snips
1434,Furniture,Chairs,High-Back Leather Manager's Chair
1435,Office Supplies,Paper,Strathmore Photo Mount Cards
1436,Office Supplies,Paper,Xerox 203
1437,Office Supplies,Art,Newell 35
1438,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
1439,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
1440,Office Supplies,Binders,Storex Dura Pro Binders
1441,Office Supplies,Paper,Xerox 1948
1442,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
1443,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
1444,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
1445,Technology,Phones,Mitel MiVoice 5330e IP Phone
1446,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black"
1447,Furniture,Chairs,Global Super Steno Chair
1448,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
1449,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
1450,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
1451,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders
1452,Office Supplies,Paper,Easy-staple paper
1453,Office Supplies,Binders,Surelock Post Binders
1454,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders
1455,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer
1456,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
1457,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
1458,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
1459,Office Supplies,Labels,Avery 499
1460,Furniture,Furnishings,DAX Wood Document Frame
1461,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
1462,Furniture,Tables,Chromcraft Round Conference Tables
1463,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
1464,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs
1465,Office Supplies,Fasteners,Stockwell Gold Paper Clips
1466,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
1467,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
1468,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
1469,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
1470,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
1471,Office Supplies,Paper,Xerox 1946
1472,Office Supplies,Art,Newell 320
1473,Office Supplies,Labels,Avery 482
1474,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
1475,Office Supplies,Art,Newell 340
1476,Office Supplies,Binders,GBC Plastic Binding Combs
1477,Office Supplies,Labels,Avery 506
1478,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
1479,Technology,Phones,Square Credit Card Reader
1480,Office Supplies,Paper,Xerox 192
1481,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
1482,Office Supplies,Storage,X-Rack File for Hanging Folders
1483,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters
1484,Office Supplies,Paper,Xerox 199
1485,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive
1486,Office Supplies,Fasteners,Staples
1487,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone
1488,Technology,Accessories,Logitech Trackman Marble Mouse
1489,Furniture,Furnishings,Coloredge Poster Frame
1490,Office Supplies,Labels,Avery 488
1491,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
1492,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
1493,Furniture,Chairs,Global Ergonomic Managers Chair
1494,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
1495,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners
1496,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack"
1497,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
1498,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
1499,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders"
1500,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
1501,Office Supplies,Paper,Xerox 197
1502,Office Supplies,Storage,Tennsco Double-Tier Lockers
1503,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
1504,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back"
1505,Office Supplies,Art,Prang Dustless Chalk Sticks
1506,Furniture,Tables,Hon 2111 Invitation Series Corner Table
1507,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
1508,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer
1509,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements
1510,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
1511,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
1512,Office Supplies,Art,4009 Highlighters by Sanford
1513,Office Supplies,Storage,Safco Steel Mobile File Cart
1514,Office Supplies,Binders,Acco D-Ring Binder w/DublLock
1515,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
1516,Furniture,Chairs,"Leather Task Chair, Black"
1517,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
1518,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
1519,Office Supplies,Binders,Avery Durable Poly Binders
1520,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
1521,Office Supplies,Art,Newell 325
1522,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
1523,Office Supplies,Paper,Xerox 1970
1524,Office Supplies,Paper,Xerox 1960
1525,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black"
1526,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
1527,Office Supplies,Art,12 Colored Short Pencils
1528,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
1529,Office Supplies,Fasteners,Rubber Band Ball
1530,Office Supplies,Paper,Loose Memo Sheets
1531,Office Supplies,Paper,Xerox 1988
1532,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
1533,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips
1534,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit
1535,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
1536,Office Supplies,Storage,"Rogers Jumbo File, Granite"
1537,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
1538,Technology,Phones,GE DSL Phone Line Filter
1539,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
1540,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
1541,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
1542,Furniture,Furnishings,Eldon Wave Desk Accessories
1543,Office Supplies,Fasteners,Stockwell Push Pins
1544,Office Supplies,Binders,GBC Recycled Grain Textured Covers
1545,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"
1546,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
1547,Office Supplies,Paper,Xerox 1915
1548,Office Supplies,Binders,GBC Recycled Regency Composition Covers
1549,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
1550,Technology,Copiers,Canon Imageclass D680 Copier / Fax
1551,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
1552,Office Supplies,Paper,Xerox 1934
1553,Office Supplies,Labels,Avery 481
1554,Office Supplies,Binders,Large Capacity Hanging Post Binders
1555,Office Supplies,Art,Newell 310
1556,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
1557,Office Supplies,Envelopes,Staple envelope
1558,Office Supplies,Art,Newell 319
1559,Furniture,Tables,KI Adjustable-Height Table
1560,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
1561,Office Supplies,Labels,Avery 518
1562,Office Supplies,Art,Newell 333
1563,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
1564,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"
1565,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
1566,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
1567,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
1568,Office Supplies,Binders,GBC Imprintable Covers
1569,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
1570,Office Supplies,Art,Newell 347
1571,Furniture,Chairs,Novimex Swivel Fabric Task Chair
1572,Office Supplies,Envelopes,Pastel Pink Envelopes
1573,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
1574,Furniture,Chairs,Safco Contoured Stacking Chairs
1575,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
1576,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton"
1577,Office Supplies,Storage,Pizazz Global Quick File
1578,Office Supplies,Paper,Xerox 1949
1579,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
1580,Technology,Phones,Nortel Meridian M3904 Professional Digital phone
1581,Furniture,Tables,KI Conference Tables
1582,Office Supplies,Storage,"Tennsco Lockers, Gray"
1583,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
1584,Furniture,Furnishings,Artistic Insta-Plaque
1585,Furniture,Furnishings,Longer-Life Soft White Bulbs
1586,Technology,Phones,Panasonic KX-TG9471B
1587,Office Supplies,Paper,Xerox 1886
1588,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
1589,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard
1590,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
1591,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
1592,Office Supplies,Fasteners,Ideal Clamps
1593,Technology,Phones,Pyle PRT45 Retro Home Telephone
1594,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams
1595,Furniture,Bookcases,Sauder Inglewood Library Bookcases
1596,Furniture,Chairs,Global Chrome Stack Chair
1597,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
1598,Office Supplies,Paper,Xerox 1901
1599,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
1600,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
1601,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
1602,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
1603,Office Supplies,Art,Prang Drawing Pencil Set
1604,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
1605,Technology,Phones,PowerGen Dual USB Car Charger
1606,Office Supplies,Art,Newell 307
1607,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener
1608,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
1609,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
1610,Office Supplies,Binders,Avery Binder Labels
1611,Furniture,Bookcases,Sauder Inglewood Library Bookcases
1612,Technology,Phones,VTech DS6151
1613,Technology,Phones,netTALK DUO VoIP Telephone Service
1614,Office Supplies,Storage,Letter Size Cart
1615,Technology,Accessories,V7 USB Numeric Keypad
1616,Office Supplies,Labels,Avery 480
1617,Office Supplies,Labels,Avery 489
1618,Office Supplies,Art,Peel-Off China Markers
1619,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers
1620,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
1621,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
1622,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box"
1623,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front"
1624,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
1625,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
1626,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
1627,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
1628,Furniture,Chairs,Harbour Creations Steel Folding Chair
1629,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
1630,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
1631,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top
1632,Office Supplies,Paper,Xerox 1898
1633,Office Supplies,Paper,Xerox 222
1634,Office Supplies,Storage,Hanging Personal Folder File
1635,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
1636,Office Supplies,Paper,Xerox 2
1637,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
1638,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
1639,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
1640,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
1641,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
1642,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock
1643,Office Supplies,Fasteners,Staples
1644,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer
1645,Technology,Copiers,Canon PC940 Copier
1646,Office Supplies,Paper,Multicolor Computer Printout Paper
1647,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
1648,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
1649,Office Supplies,Binders,Catalog Binders with Expanding Posts
